Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PC O-34:1+HCOO (FA 18:1),3532.5021,3048.8111,3348.7524,0,3323.7943,3105.78,2534.4504,2252.3057,4450.1319,4638.7883,4025.3844,3915.8551,4670.9527,4167.7064,5142.7458,4618.6094,5721.0628,5753.9634,7208.2376,6668.3139,5490.0402,0,4442.8034,5873.7212,5059.0461,4857.2587,4685.9454,4742.1578,0,0,2985.964,2993.7293,3883.419,3873.8728,2834.5218,2893.4961,2428.1975,2443.5049,4789.1213,0,1875.7783,3807.8112
PC O-34:1+HCOO (FA 18:0),0,1.3026,0,0,736.7966,0,896.2102,719.8794,463.8324,472.9719,490.4363,273.6164,1103.7026,1016.4904,1169.1795,1253.8682,912.5156,1058.3931,1249.9955,946.5709,924.9688,611.6928,303.5383,985.5056,185.8274,212.3886,367.227,495.9137,0,0,474.3422,675.3696,868.3664,741.4747,1054.8105,902.455,807.4637,1174.2085,0,677.32,0,0
PC O-34:1+HCOO (LPC pe),358.6023,278.5723,253.9502,233.8862,259.8041,192.7541,162.0716,176.2622,307.9502,335.1608,321.6587,250.191,264.2642,254.3048,359.5335,348.7559,407.4595,416.0331,558.5805,412.3803,471.9714,478.0516,409.6357,332.3502,357.6243,331.1054,349.7527,328.7898,0,0,157.9145,205.0426,225.4451,276.4374,200.9,178.6356,143.1412,213.7906,396.5608,400.7809,183.3507,378.4805
PC O-34:1+HCOO (LPC pe),586.5608,519.928,460.1316,460.8575,413.125,352.5001,305.2924,251.0258,415.7972,533.7749,419.2392,424.8971,453.1497,434.6102,543.8481,446.9447,730.9409,596.8989,705.5923,761.8184,727.3855,652.2794,667.5067,659.99,565.1046,608.3371,474.5238,579.3109,0,0,277.805,253.1327,259.9496,301.0801,343.8581,362.747,313.3759,212.2026,694.8508,650.958,266.2015,584.5428
PC 34:7+HCOO (FA 12:1),238.5082,178.4657,208.263,0,0,0,0,0,0,0,18.6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:7+HCOO (FA 22:6),63.84,0.0727,62.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:7+HCOO (LPC pe),0,101.7257,101.7336,74.6271,72.2232,80.3265,30.7714,36.2906,14.9674,0,0,16.0312,32.9072,30.1175,0,0,0,8.0753,22.8598,23.7893,3.8047,88.2551,70.002,77.3822,128.7841,56.7555,61.8278,22.8081,0,0,37.0874,32.088,33.7428,15.1468,44.3621,54.3327,65.7132,43.391,0,0,34.3091,14.6292
PC 34:7+HCOO (LPC pe),0,0,34.5539,68.6205,0,38.9311,20.1823,59.0295,44.0014,0,12.6146,9.9611,0,0,0,0,0,0,0,0,0,9.7134,50.4568,0,11.5102,0,60.8125,0,0,0,22.8444,0,62.231,57.0865,7.6279,11.0434,23.3818,58.8185,0,0,0,0
PC O-34:0+HCOO (FA 16:0),38095.743,34888.8282,37806.9718,35863.5966,0,22313.8758,16670.8213,17210.0442,24381.0077,26155.644,21535.1867,23853.3462,15639.3495,14360.6107,19039.1071,15901.0285,19498.8411,18988.6945,23123.416,22686.6544,26005.7413,26789.058,25954.0668,26915.2859,18960.3079,16232.4176,17619.1078,17557.7546,204.0414,86.1762,24126.5183,25657.0101,27160.7221,26751.8423,23655.9431,0,19040.5353,18713.3175,22671.4934,21772.3714,0,22059.848
PC O-34:0+HCOO (FA 17:0),187.4778,143.9281,0,149.3389,75.6791,76.8844,52.4639,66.5838,108.7536,137.2322,145.3099,129.7667,40.8791,37.21,0,65.7845,102.372,81.2492,111.8341,106.7822,0,122.2072,135.502,0,0,52.5266,84.9729,45.1534,0,0,47.2115,0,78.0828,39.3856,81.7236,45.9964,67.9543,52.7052,75.4618,90.9994,0,64.4553
PC O-34:0+HCOO (FA 18:0),1385.2893,1257.4141,1313.1977,0,1607.3682,1445.1215,1540.8469,1392.9509,1147.8592,1219.3567,0,1065.4514,1401.2623,1171.525,1814.173,0,1458.6886,1427.7821,1791.5704,1730.0178,1836.9004,1732.1944,1629.0922,1868.7054,1188.2403,0,0,1299.8258,0,0,936.9358,941.3783,1133.7979,1062.3709,0,1896.7347,1595.8791,1579.9744,999.8289,863.6905,65.3786,840.7661
PC 34:7+HCOO (FA 22:6),5.3042,20.8621,0,0,0,0,0,0,0,0,1.5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-34:0+HCOO (LPC pe),465.0944,331.9038,419.3924,383.9472,258.6616,242.6077,182.7624,158.7023,272.0865,326.4647,248.5653,279.9549,238.6198,203.5887,245.2453,250.7038,304.9954,238.91,290.6201,334.8115,356.8261,285.0045,368.5023,351.8426,165.5646,173.2606,223.9157,222.2435,0,0,239.0533,274.3672,242.9947,395.5367,264.4176,286,217.2583,194.9773,280.9597,293.8314,0,312.3513
PC O-34:0+HCOO (LPC pe),668.1384,578.2555,592.3342,464.3047,364.1552,341.3712,292.8614,301.6302,375.1242,383.1148,342.8079,402.4059,314.4918,232.2561,372.1469,328.2783,314.2811,363.0563,360.7432,375.9059,421.4366,497.8132,442.7226,429.7589,323.2167,305.9628,366.8942,340.4485,0,0,375.2306,391.8591,423.7508,417.5944,397.9492,393.1063,314.203,299.5211,396.5888,327.8056,9.486,422.7525
PC 34:6+HCOO (FA 12:0),57.196,85.4278,167.5535,133.6949,31.0828,31.4642,0,23,153.0666,133.7877,99.5691,86.7265,52.5221,26.6184,25,39.0966,54,43.2916,53.6577,59,164.5186,157.7289,65.1695,101,26.8526,35,127.6398,117.0475,0,0,23.7228,29,67.4433,76.6236,39,27.0966,59,43.9836,130.0771,0,46.8526,64.3855
PC 34:6+HCOO (FA 22:6),78.2655,73.1192,91.3865,79.7801,25.784,5.8045,0,19.1013,20.14,12.3652,29.4993,32.905,22.6969,14.7596,29.6944,41.5707,64.575,37.3987,46.659,56.0906,48.0898,70.9603,64.2177,43.2563,69.121,45.585,60.379,58.965,0,0,15.7592,12.2746,14.8024,18.2047,22.5754,22.4997,21.3236,23.6988,82.36,0,27.9668,70.3242
PC 34:6+HCOO (FA 12:0),5.1391,0,0,0,6.4352,0,0,0,0,0,11.3557,0,12.5723,1.9471,7.9746,0,0,0,0,0,0,0,0,0,32.4436,0,8.4547,0,0,0,20.7883,7.7306,0,0,0,0,0,0,0,0,0,0
PC 34:6+HCOO (LPC pe),443.1751,330.0072,427.1071,406.0458,166.529,207.184,176.8841,202.8608,232.6801,293.1464,264.7912,293.4014,300.5076,288.0029,344.2835,447.9707,310.6749,314.3302,353.414,393.6324,407.3263,439.7895,406.9959,349.4954,387.0475,322.1068,364.0876,312.6683,0,0,185.8966,165.6143,155.0522,191.6859,10.8716,340.9617,314.8468,263.9476,291.6132,226.5991,284.6831,295.2287
PC 34:6+HCOO (LPC pe),486.1926,535.2477,545.4214,706.8681,313.8168,292.404,257.8797,321.435,260.362,328.345,329.9712,390.4544,440.3924,418.5558,616.0377,602.978,447.5875,436.622,684.6435,563.2976,495.4485,522.8239,497.6309,620.6313,433.0112,479.5661,587.2761,445.3013,0,0,327.7497,261.5014,265.4873,324.9242,279.7788,416.3249,542.2608,512.6239,459.296,465.2706,414.6248,535.0629
PC 34:5+HCOO (FA 12:0),14.1038,0,21.5584,0,15.3633,0,0,0,29.0686,28.7658,0,7.2276,0,0,0,0,0,0,0,0,17.045,19.2145,0,0,0,3.3645,20.7092,8.4244,0,0,0,0,0,15.077,0,0,0,0,0.5915,0,0,0
PC 34:5+HCOO (FA 14:1),6.9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.466,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
PC 34:5+HCOO (FA 14:0),47.2834,12.3366,31.249,20.6974,0,0,0,17.3182,7.9422,23.4906,15.6713,29.5444,0,0,0.6293,0,37.3141,2.8101,0,6.1417,0,0,50.239,23.1059,0,0,0,0,0,0,0,0,0,0,0.4258,27.1129,36.7111,12.0856,0,0,7.7557,21.4606
PC 34:5+HCOO (FA 20:5),82.8746,97.6896,44.6295,21.8577,0,0,0,67.3211,36.102,36.577,32.8825,14.2988,0,0,84.2278,72.2232,30.447,40.5119,0,6.102,0,0,112.0894,47.2364,0,0,0,0,0,0,0,0,0,0,54.9444,61.0616,75.6982,52.6363,0,0,29.8066,38.8015
PC 34:5+HCOO (FA 20:4),886.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.5056,0,0,338.1709,468.6835,0,0,0,0,257.4736,334.4731,0,0,0,0,242.4083,272.1806,0,397.5625,0,0,0,0,0,0,0
PC 34:5+HCOO (FA 22:5),65.1349,0,78.9202,0,0,0,0,0,22.6819,24.5457,0,3.9035,0,0,0,0,0,0,0,0,32.9954,39.3008,0,0,0,41.8569,44.1383,34.8853,0,0,0,0,0,14.3406,0,0,0,0,21.4234,0,0,0
PC 34:5+HCOO (LPC pe),82.1722,63.5781,10.7412,113.8825,197.423,131.0608,126.5624,75.3542,146.2238,112.0693,108.6534,99.6753,133.0771,88.1127,109.9702,48.4862,67.1969,134.4466,61.4682,63.4986,79.1091,21.9673,153.7714,130.8569,41.2294,120.636,124.8657,79.48,0,0,142.2691,30.3363,85.0587,112.6092,359.477,97.9251,75.4703,125.5684,52.5136,131.1065,68.3054,129.4048
PC 34:5+HCOO (LPC pe),2.2114,27.5897,0,0,10.5255,0,16.9897,19.1737,14.8967,0,0,0,0,12.3286,0,0,0,46.325,0,0,0,0,23.9118,0,0,0,0,0,0,0,0,0,15.4958,0,111.812,19.4209,0,0,0,0,0,0
PC 34:5+HCOO (FA 14:0),0,0,2.8947,18.0061,0,0,0,0,19.5644,13.5291,24.9293,0,0,0,28.0568,2.5743,0,0,0,19.4471,0,0,0,14.272,0,0,0,0,0,0,0,0,0,0,17.122,0,4.3007,0,0,0,13.3583,5.6408
PC 34:5+HCOO (FA 20:5),1.8459,3.4155,5.138,6.356,0,0,0,62.7303,0,7.2381,13.7876,12.8497,0,0,36.7232,49.4799,4.5186,0.5527,0,0,0,0,0,18.2973,0,0,0,0,0,0,0,0,0,0,39.2906,0.8475,17.7677,10.9392,0,0,18.3642,12.0815
PC 34:5+HCOO (LPC pe),858.6183,787.9159,771.4023,872.1533,1396.3163,1250.3833,902.9746,890.3028,1124.2209,1086.9404,1013.2373,1033.4202,1141.7082,934.8508,749.1661,761.8404,849.7502,1045.8113,880.8392,891.1957,915.436,981.9145,839.9969,914.5404,912.4467,1129.5368,979.2268,865.6775,0,0,1098.5034,1285.871,1071.7453,947.3584,1041.8724,1142.4442,914.5304,689.0217,887.8766,799.9557,680.681,856.9845
PC 34:5+HCOO (LPC pe),101.6718,95.4809,142.0855,176.5092,86.2249,92.4111,97.5209,61.662,139.2427,107.5615,100.5368,107.0823,170.1373,114.3771,148.3145,139.5349,168.4387,169.6341,157.3002,138.3696,126.0245,137.5838,186.3192,178.4565,117.907,128.7317,173.9153,117.9504,0,0,48.5437,45.6174,95.6645,54.9391,90.7692,119.4983,142.3765,177.5716,105.7634,86.7389,95.5262,150.2686
PC 34:4+HCOO (FA 16:1),87.8602,0,0,54.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:4+HCOO (LPC pe),13.4616,0,0,0,0,2.8526,0,0.7167,0,12.6939,1.2999,0,0,0,0,0,0,0,0,5.6823,5.3081,12.3711,0,0,0,0,0,0,0,0,5.4698,18.9166,0,4.9597,14.0042,0,7.1334,0,2.3577,24.704,35.553,0
PC 34:4+HCOO (FA 16:1),363.9368,0,0,288.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:4+HCOO (FA 18:3),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:4+HCOO (LPC pe),9.5081,11.8298,2.4633,0,0,7.7587,0,0,0,4.8584,0,0,0,0,0,0,0,0,0,11.8041,2.2294,0,0,0,8.6764,1.8013,5.3406,6.6307,0,0,0,0,0,0,0,5.9692,0,4.1163,3.1488,0,0,0
PC 34:3+HCOO (FA 18:2),118.7991,0,0,0,56.4081,72.2167,0,29.5564,47.3866,64.1077,75.7319,81.9489,103.8476,41.0055,52.2022,109.0815,0,48.0525,62.3813,41.6138,95.1236,93.2082,126.4935,138.5628,0,135.6219,0,0,0,0,156.3848,119.1041,81.1868,118.8291,0,0,0,0,0,0,0,0
PC 34:3+HCOO (FA 16:1),192.7765,198.4071,209.3206,271.6596,147.6849,198.4456,182.1228,153.876,159.0334,155.4855,115.8632,0,178.4199,166.4766,221.8026,189.1497,184.1067,144.7451,256.7063,220.9939,237.8259,187.7047,235.298,198.8443,206.2291,259.547,222.4886,163.8372,0,0,73.6817,60.063,93.2836,91.6531,119.9898,83.8832,74.9269,99.9171,0,212.4392,214.797,250.1965
PC 34:3+HCOO (FA 16:0),100.3706,47.586,71.6821,104.7418,0,0,0,0,0,0,26.3017,0,0,0,32.0967,0,55.0938,0,16.1021,65.2462,35.1459,0,75.903,26.5594,49.387,0,106.2079,48.3718,0,0,97.5183,0,0,0,0,0,0,27.5669,0,0,20.864,0
PC 34:3+HCOO (FA 18:3),18.9031,32,22.3899,32.6405,0,0,0,0,25,0,22,0,0,0,22,0,25,0,35,31.9973,32,52,35,47,32,45,43.9915,35,0,0,22,0,0,0,0,0,0,25,0,0,24,0
PC 34:3+HCOO (FA 18:2),345.8185,347.4267,373.1352,445.4094,218.5285,219.9923,223.4718,285.2509,262.1407,278.3795,295.3493,296.6046,387.0988,285.306,359.9512,339.9629,338.1808,315.4077,357.3557,344.8015,292.861,303.1357,291.8207,335.2905,654.1466,474.8777,675.5219,607.2243,0,0,236.9079,197.5171,273.288,240.5198,393.2971,424.1416,0,326.752,374.9141,378.6825,0,363.5778
PC 34:3+HCOO (LPC pe),12.1549,13.0715,0,0,0,0,3.738,0,2.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2297,0,19.1111,0,0,0,0,0
PC 34:2+HCOO (FA 16:1),1699.8347,1673.491,1712.2542,1823.7385,0,1296.5129,962.4368,955.6741,1474.1364,1536.4851,1346.7455,1310.9803,928.4995,0,1112.7978,985.5707,1059.2778,1139.8552,0,0,1559.5816,1500.8675,382.3484,1428.7765,1171.0967,0,1118.0801,976.3516,0,0,820.5496,0,945.1302,965.4939,600.2375,496.3913,541.3061,530.501,2211.3394,2168.7876,1852.5435,1802.9317
PC 34:2+HCOO (FA 16:0),397.7497,331.5163,346.679,395.0919,251.6742,0,174.0329,0,206.9718,0,0,175.3476,202.777,148.3319,0,0,210.6906,0,222.4617,170.741,295.2701,285.8448,80.3909,269.5958,268.6765,0,331.6048,235.8873,0,0,0,258.0902,0,318.2837,264.4557,222.1269,233.3211,190.0827,249.9351,280.6285,219.9157,252.1362
PC 34:2+HCOO (FA 17:1),672.6195,573.2927,578.133,553.9395,353.3125,380.4024,260.4024,216.6577,0,436.1822,397.698,383.5407,0,329.498,427.0212,387.3448,448.3395,422.7166,563.4479,505.8631,512.025,0,144.5909,484.1459,0,0,0,362.3835,0,0,225.4024,270.4024,291.8867,290.9496,0,0,214.1598,219.6571,600.4163,623.6351,518.6816,0
PC 34:2+HCOO (FA 18:1),6207.6868,5716.4416,5464.6276,6099.8736,2765.8495,2716.1095,2420.146,2313.6492,3623.3192,3423.4719,3677.7602,3374.3265,3652.0088,3189.1364,3511.749,3756.1981,3488.6149,3362.7414,4086.9069,3807.8576,4110.2979,4537.5358,1046.8426,4513.6064,5234.2469,0,5887.313,5561.5259,0,0,1810.3152,1594.2489,1935.7114,1987.1484,3621.2475,3413.9789,3192.8518,3270.768,5629.7782,5508.1924,5733.7998,5430.6567
PC 34:2+HCOO (LPC pe),85.2382,45.727,75.3221,25.3014,33.7546,25.8895,0,0,44.9986,48.7816,50.4556,24.0831,37.9846,0,26.3314,38.3266,38.2476,33.8506,36.5305,44.2116,55.9946,34.1363,0,39.1842,41.1952,0,19.5996,31.2323,0,0,0,0,28.6355,34.1573,25.9147,21.1693,29.6701,0,61.2156,60.2847,68.151,43.2348
PC 34:2+HCOO (LPC pe),96.8734,103.3678,55.6837,68.8884,20.5954,29.1634,34.4903,8.8029,49.5618,36.709,14.1345,32.2834,0,37.9277,31.9062,30.1913,41.8935,31.8928,20.8827,12.3184,49.8198,38.8486,21.8822,63.8872,41.5403,0,54.7155,66.7088,0,0,14.1621,6.8434,26.9395,21.9394,28.1937,31.5869,24.3676,29.524,51.818,87.3459,49.7544,47.905
PC O-36:8+HCOO (LPC pe),20.1962,46.5871,0,42.1462,28.7727,34.4673,21.9069,46.9082,39.1107,36.8088,7.301,15.5645,2.2821,51.9037,35.2561,32.1178,31.1558,33.5607,18.148,20.603,45.5477,43.5883,21.2895,26.5919,54.3955,0,56.7141,40.3281,0,0,23.8868,26.8675,9.7617,13.5794,25.309,9.347,16.9224,28.9258,25.4863,19.0492,16.3475,30.1877
PC O-36:8+HCOO (LPC pe),26.7441,8.0246,31.5486,21.1325,25.4201,1.4085,11.9234,29.2894,9.3629,22.4181,41.5889,34.4908,42,14.1514,5.4614,21.9897,14.9714,4.4688,22.3981,30.1588,31.5991,15.6367,41.9715,8.8817,24.1861,0,23.8954,24.2961,0,54,28.6694,26.5557,12.1915,16.9366,11.2956,19.6511,18.5401,5.2945,20.498,14.0846,17.6259,42.667
PC 34:1+HCOO (FA 15:0),1135.8858,0,1102.2669,0,542.4982,540.8258,332.5408,305.8246,945.8494,922.5667,856.7917,911.4748,726.3936,748.3116,872.8423,774.1884,836.7238,805.5201,877.6238,965.0895,1247.2228,1088.8062,1168.6236,0,841.4902,756.5172,838.5481,716.7302,0,0,364.1176,379.6842,480.0543,482.6171,237.8299,194.8367,435.5529,449.0311,927.1295,0,769.2901,733.9511
PC 34:1+HCOO (FA 16:1),618.3366,532.2797,506.0224,676.0939,308.3012,297.9823,209.6117,261.0255,606.8081,564.3178,465.313,656.3475,0,421.1688,0,506.5815,571.3491,579.0841,732.4491,769.6305,885.4051,798.3711,822.5086,823.2293,585.5402,688.8273,516.2314,549.016,0,0,226.526,0,208.2532,215.6861,109.6249,0,282.692,0,779.5151,292.0222,502.4292,563.7558
PC 34:1+HCOO (FA 16:0),6992.6677,6226.2324,6120.7825,6889.1797,4955.3034,4833.3379,3792.0883,3823.7622,4171.1399,4130.8786,3724.4217,4340.6795,3378.3523,2934.9403,3638.8485,0,4402.8442,0,5519.2302,5304.0539,6122.9737,6282.181,6109.1749,6290.7354,5708.3733,5209.1975,5166.661,4892.6296,30,47,4561.2073,4927.1876,5467.1557,5190.4883,1845.6825,1598.5287,3680.6567,3642.4018,5358.4957,0,5237.8441,0
PC 34:1+HCOO (FA 17:1),2523.1993,2429.707,2661.1151,2635.5319,1596.065,1604.9612,0,1119.6458,1764.249,1748.8369,0,1718.6835,2439.1261,2010.5633,2527.4861,2334.7974,2614.3871,2576.5054,3154.0318,3144.1473,3339.081,3324.1487,3350.4596,3444.9314,2735.315,0,2549.7833,0,0,0,0,1100.2924,1387.9339,1217.1822,744.8952,661.6188,1581.4241,1579.0545,2001.4529,1169.6614,1910.6972,1752.2747
PC 34:1+HCOO (FA 17:0),315.2766,276.2137,281.9621,282.679,213.7626,0,126.6711,178.4062,388.9338,0,263.1056,277.3835,284.353,238.1812,274.8677,309.6036,307.9511,226.6694,418.0574,296.9431,372.0689,414.2558,349.9149,423.9584,272.4637,253,188.7157,229.7309,0,0,171.9939,153,132.1069,120.5212,49.5282,62.1383,166.5282,177.654,328.5514,150.5738,299.3081,301.4464
PC 34:1+HCOO (FA 18:1),15616.3293,14226.0351,13743.6758,15621.5611,5139.7535,5193.9757,3287.8933,3309.301,7120.4123,6967.7855,6027.22,6529.5589,4838.9136,4160.418,5115.878,4780.1038,7207.0195,7358.598,9127.4114,8852.6207,9065.0856,8344.5022,8744.8575,9167.4205,8119.2967,7838.9052,7364.1832,6654.3621,82.032,79.9308,3450.5355,3818.0782,4380.5914,4182.2865,0,2241.4428,5057.4604,4965.2072,10753.3897,5826.9805,9375.2425,9761.1639
PC 34:1+HCOO (FA 18:0),343.7583,282.586,289.4942,419.8493,192.8033,206.8594,249.8648,219.8126,228.5888,264.3483,246.2508,260.9865,179.6698,199.6137,253.5336,278.284,236.8437,243.721,0,263.5225,266.6373,251.075,0,357.8169,248.449,376.521,369.4896,320.7618,0,0,173.969,220.2085,160.1425,152.5873,125.0372,112.6495,293.5537,263.2834,258.1992,178.0646,248.5519,271.7269
PC 34:1+HCOO (FA 19:1),28.6786,27.515,0.7036,40.0709,25.8796,22.4231,34.0355,22.5562,20.4691,34.0325,28.1984,14.7763,29.609,14.7423,48.7218,57.0772,39.7954,35.4112,62.6408,39.091,42.2683,0,24.8397,46.5417,24.619,54.3361,48.222,28.6819,0,0,29.8189,19.8262,26.3563,57.9723,20.5524,5.9462,0,26.2555,17.4584,0,0,28.9478
PC 34:1+HCOO (FA 20:1),38.6087,30.6049,21.3663,37.8722,0,0,0,0,0,14.3636,7.3715,23.147,21.0066,0,26.0738,16.5088,23.0828,14.8012,7.5798,17.7164,24.9121,17.0396,21.2066,21.7826,9.0493,11.1636,0,0,0,0,12.2289,0,21.8034,0,0,0,0,0,44.0536,0,24.5391,31.6726
PC 34:1+HCOO (LPC pe),132.1457,82.764,160.0046,123.2222,87.6089,58.6821,46.9658,51.0904,94.3687,99.0262,60.184,107.2646,99.5844,85.1182,67.1307,81.7691,114.3562,96.0491,104.7573,131.5267,109.4886,125.723,130.2277,148.8976,95.9813,128.9375,99.8574,115.2023,0,0,51.7878,33.0143,47.8561,77.5738,45.439,39.4322,51.3628,78.1508,118.4618,81.4647,88.6066,89.0055
PC 34:1+HCOO (LPC pe),176.3826,169.601,111.958,162.3523,65.0435,130.6284,81.4961,41.2922,123.8365,123.9037,97.5204,102.2869,99.9129,104.1476,109.8887,102.3811,115.0618,129.4365,143.0945,128.42,154.6508,140.1837,169.4245,181.8873,133.02,148.8541,114.0994,106.9577,13.7607,0,80.2689,59.3538,49.9845,76.1768,31.236,44.5328,45.2821,80.2865,151.4324,58.8862,131.3438,76.8751
PC O-36:7+HCOO (FA 14:2),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-36:7+HCOO (FA 22:5),84.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-36:7+HCOO (LPC pe),12.1826,8.2521,0,16.6682,0,21.636,23.9857,0,0,1.2716,27.785,1.3154,32.7919,0,19.4448,5.8342,0,0,38.7137,0,29.1321,0,1.5464,0,2.1231,0,11.1307,15.7028,0,0,0,15.3649,28.5548,0,35.0999,18.7661,13.0904,0,5.311,0,15.4924,25.6891
PC O-36:7+HCOO (LPC pe),0,0,3.4614,0,21.2338,0,0,12.1331,0,0,0,0,7.353,13.2454,19.6778,0,4.985,3.092,17.8737,17.0136,7.3015,3.1686,0,0,0,4.4937,13.666,0,0,0,0,0,7.6913,0,8.0933,23.2456,20.2441,3.0449,0,0,7.353,3.3446
PC 34:0+HCOO (FA 16:0),1008.2782,1052.4867,1094.529,0,0,621.192,0,495.8605,1019.9824,922.2115,815.6183,810.1618,605.6198,524.9949,786.2583,0,721.7347,770.8764,0,921.7024,1135.1189,997.3042,0,0,873.7423,0,730.7136,751.5506,0,0,0,356.2034,479.4841,436.0599,703.732,582.5976,776.576,690.2895,880.8082,1179.5908,0,626.3062
PC 34:0+HCOO (FA 18:0),462.5302,399.9828,445.0049,530.9779,162.6899,201.73,148.6549,144.1238,0,287.3394,255.836,243.965,178.575,0,178.1236,183.0706,242.7927,260.3418,342.6327,243.1082,303.0671,307.2621,281.8246,247.3606,297.2149,233.6882,0,234.3103,0,0,108.8409,144.1583,179.634,160.5542,209.0875,204.3969,197.1815,211.983,340.1356,287.2483,282.961,257.1215
PC O-36:7+HCOO (FA 22:5),274.1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:0+HCOO (LPC pe),28.8017,22.5196,41.7565,32.2911,4.3302,0,15.1181,10.6137,46.5803,19.0253,31.6455,33.4945,1.6349,0,13.3548,23.7779,17.2336,24.5518,15.5044,29.4284,9.1029,46.6478,34.0217,64.9934,23.4265,28.9529,14.383,7.4111,0,0,19.4134,8.6394,0,21.8053,13.4589,13.9609,11.7816,26.2969,13.383,0.5572,5.1941,1.6644
PC 34:0+HCOO (LPC pe),51.3683,14.0315,44.8317,49.9526,6.9389,20.8647,16.3719,15.6901,11.6038,36.2164,39.9226,22.2919,27.5864,27.3816,15.2417,14.7149,38.1271,20.2611,13.3938,35.0123,46.9296,34.0968,55.384,41.2507,27.6497,12.2657,51.1509,28.7311,0,0,16.1223,0,15.2292,42.1338,39.0324,26.2715,12.8749,20.1428,65.8109,0,29.0905,34.2075
PC O-36:6+HCOO (FA 16:1),450.9646,407.0695,594.5661,567.4227,373.0902,380.4821,275.937,288.1184,0,372.4161,0,471.9386,0,0,527.876,403.0723,765.7884,726.7405,707.5317,657.0086,0,0,639.5659,772.0941,858.8696,0,0,643.4997,0,0,0,0,0,0,400.7813,375.548,457.4279,436.6511,0,0,854.0017,0
PC O-36:6+HCOO (FA 20:5),25.3203,33.7199,22.2469,17.8412,0,26.947,61.5301,44.712,0,30.9299,0,0,0,0,46.3983,28.0119,0,10.3542,0,0,0,0,59.8522,30.3381,19.9199,0,0,0,0,0,0,0,0,0,39.8335,23.8383,33.9602,28.306,0,0,32.0674,17.5257
PC O-36:6+HCOO (FA 22:4),165.883,0,0,0,0,0,0,0,0,0,113.7608,0,0,0,0,0,0,0,0,0,160.4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
